sensor_id,latitude,longitude,outage
2D:56:A5:51:7F:C4,33.184,-96.763,no
A7:43:A6:51:7F:C4,32.924,-97.295,no
4B:54:A5:51:7F:C4,32.435,-96.832,no
69:6C:A6:51:7F:C4,33.017,-97.059,no
2F:59:A5:51:7F:C4,33.067,-96.658,no
23:83:A6:51:7F:C4,32.62,-96.782,no
4B:58:A5:51:7F:C4,32.631,-96.789,no
6D:49:A6:51:7F:C4,32.992,-97.069,no
15:6A:A6:51:7F:C4,32.794,-97.081,no
B9:4A:A5:51:7F:C4,33.036,-96.599,no
79:41:A5:51:7F:C4,33.084,-96.617,no
FF:83:A6:51:7F:C4,32.516,-95.814,no
67:6C:A6:51:7F:C4,33.16,-96.923,no
BF:40:A5:51:7F:C4,33.247,-96.691,no
25:7F:A5:51:7F:C4,32.947,-97.303,no
57:40:A5:51:7F:C4,33.003,-96.52,no
0B:85:A6:51:7F:C4,32.91,-97.235,no
51:7A:A5:51:7F:C4,33.137,-97.115,no
B3:88:A6:51:7F:C4,32.961,-97.276,no
49:12:A6:51:7F:C4,32.852,-97.215,no
99:47:A5:51:7F:C4,32.907,-96.848,no
49:3F:A6:51:7F:C4,32.823,-96.751,no
C3:77:A5:51:7F:C4,32.583,-96.897,no
BB:3D:A6:51:7F:C4,32.861,-97.123,no
5F:13:A6:51:7F:C4,33.089,-97.086,no
23:4B:A6:51:7F:C4,32.879,-96.724,no
65:50:A5:51:7F:C4,33.038,-96.826,no
E3:47:A6:51:7F:C4,32.761,-97.676,no
3F:49:A6:51:7F:C4,32.667,-97.033,no
1D:84:A6:51:7F:C4,32.773,-97.124,no
8F:6C:A6:51:7F:C4,32.953,-96.335,no
A1:F3:A5:51:7F:C4,32.938,-96.647,no
A3:4A:A6:51:7F:C4,32.797,-97.184,no
EF:00:A6:51:7F:C4,33.079,-97.092,no
DF:0A:A6:51:7F:C4,32.923,-95.714,no
8B:3F:A5:51:7F:C4,33.026,-97.004,no
FB:F9:A5:51:7F:C4,33.198,-96.761,no
D3:FD:A5:51:7F:C4,33.028,-98.758,no
CF:15:A6:51:7F:C4,32.989,-96.875,no
7D:FC:A5:51:7F:C4,32.87,-96.993,no
A5:84:A6:51:7F:C4,32.654,-97.223,no
79:14:A6:51:7F:C4,33.141,-97.253,no
8F:07:A6:51:7F:C4,32.858,-97.248,no
79:45:A6:51:7F:C4,32.853,-97.24,no
83:8B:A5:51:7F:C4,33.077,-96.564,no
05:F9:A5:51:7F:C4,32.138,-95.432,no
79:0B:A6:51:7F:C4,33.172,-97.128,no
81:6A:A6:51:7F:C4,32.866,-96.843,no
9D:03:A6:51:7F:C4,33.097,-96.628,no
27:45:A6:51:7F:C4,33.166,-96.694,no
C9:0A:A6:51:7F:C4,32.57,-97.392,no
E7:0E:A6:51:7F:C4,33.206,-96.654,no
23:4D:A6:51:7F:C4,32.892,-97.191,no
81:4A:A5:51:7F:C4,32.915,-97.19,no
5F:FC:A5:51:7F:C4,33.055,-96.743,no
B1:3D:A6:51:7F:C4,33.167,-96.745,no
CB:46:A6:51:7F:C4,32.861,-96.7,no
45:55:A5:51:7F:C4,33.035,-96.82,no
4F:5A:A5:51:7F:C4,32.89,-97.132,no
F3:57:A5:51:7F:C4,33.085,-96.596,no
85:FF:A5:51:7F:C4,33.15,-96.691,no
4F:89:A6:51:7F:C4,32.781,-97.118,no
7F:0F:A6:51:7F:C4,32.835,-96.46,no
77:0D:A6:51:7F:C4,32.67,-97.487,no
2D:85:A6:51:7F:C4,32.958,-97.272,no
2F:4A:A5:51:7F:C4,33.031,-96.732,no
83:40:A5:51:7F:C4,32.949,-96.519,no
37:88:A5:51:7F:C4,32.245,-96.614,no
11:92:A5:51:7F:C4,32.758,-96.109,no
9F:85:A6:51:7F:C4,33.078,-97.214,no
B3:3E:A6:51:7F:C4,33.07,-96.9,no
EB:7E:A5:51:7F:C4,33.03,-96.772,no
DF:48:A5:51:7F:C4,32.749,-97.213,no
C1:0F:A6:51:7F:C4,32.544,-97.113,no
F3:8B:A5:51:7F:C4,32.692,-97.423,no
97:84:A6:51:7F:C4,32.846,-96.565,no
89:0E:A6:51:7F:C4,32.795,-97.189,no
33:81:A5:51:7F:C4,32.723,-97.468,no
13:4B:A6:51:7F:C4,32.855,-97.277,no
FD:4B:A5:51:7F:C4,33.143,-97.245,no
9B:0A:A6:51:7F:C4,33.161,-97.091,no
E9:FA:A5:51:7F:C4,32.825,-96.736,no
CF:4C:A6:51:7F:C4,33.074,-96.79,no
F7:00:A6:51:7F:C4,32.996,-96.899,no
97:3E:A6:51:7F:C4,32.853,-96.785,no
FF:44:A6:51:7F:C4,33.077,-97.044,no
29:89:A6:51:7F:C4,33.195,-96.691,no
E1:47:A5:51:7F:C4,33.033,-96.875,no
2F:7F:A5:51:7F:C4,32.213,-98.233,no
F3:46:A6:51:7F:C4,32.866,-96.801,no
67:87:A5:51:7F:C4,33.024,-96.913,no
D1:00:A6:51:7F:C4,32.736,-97.391,no
23:49:A6:51:7F:C4,33.066,-96.841,no
11:03:A6:51:7F:C4,33.009,-96.501,no
89:46:A6:51:7F:C4,32.778,-96.585,no
6F:05:A6:51:7F:C4,32.984,-96.795,no
07:0F:A6:51:7F:C4,33.009,-96.865,no
FB:50:A5:51:7F:C4,33.101,-97.303,no
51:08:A6:51:7F:C4,32.964,-97.145,no
F5:4B:A5:51:7F:C4,33.14,-96.729,no
AB:58:A5:51:7F:C4,32.847,-96.949,no
2F:85:A5:51:7F:C4,32.801,-96.709,no
81:49:A5:51:7F:C4,32.84,-97.603,no
B7:41:A5:51:7F:C4,32.923,-96.576,no
6F:3C:A6:51:7F:C4,32.896,-96.547,no
2B:10:A6:51:7F:C4,32.671,-97.141,no
F3:FE:A5:51:7F:C4,32.858,-96.47,no
A7:FF:A5:51:7F:C4,33.0,-96.876,no
1F:3F:A6:51:7F:C4,32.643,-97.163,no
45:3F:A6:51:7F:C4,32.891,-96.837,no
F9:FD:A5:51:7F:C4,33.001,-96.619,no
CB:82:A5:51:7F:C4,32.733,-97.21,no
55:FE:A5:51:7F:C4,33.112,-96.909,no
49:0E:A6:51:7F:C4,33.057,-96.563,no
ED:86:A6:51:7F:C4,32.721,-97.392,no
A7:03:A6:51:7F:C4,32.748,-96.59,no
4F:F4:A5:51:7F:C4,33.898,-98.536,no
75:F5:A5:51:7F:C4,32.727,-97.155,no
4D:6D:A6:51:7F:C4,32.934,-97.086,no
D9:88:A6:51:7F:C4,33.25,-96.814,no
1F:10:A6:51:7F:C4,32.273,-95.286,no
6B:11:A6:51:7F:C4,32.871,-97.141,no
75:7D:A5:51:7F:C4,33.165,-96.809,no
9D:F8:A5:51:7F:C4,32.75,-97.154,no
4B:6A:A6:51:7F:C4,33.142,-97.166,no
D5:3F:A5:51:7F:C4,33.019,-97.495,no
B1:84:A6:51:7F:C4,33.05,-97.096,no
37:15:A6:51:7F:C4,32.34,-95.296,no
AB:0A:A6:51:7F:C4,32.362,-97.682,no
BF:88:A6:51:7F:C4,32.362,-97.682,no
A7:47:A6:51:7F:C4,32.965,-97.401,no
47:0E:A6:51:7F:C4,32.982,-96.695,no
AD:00:A6:51:7F:C4,32.76,-98.07,no
C1:FA:A5:51:7F:C4,32.516,-95.814,no
25:FF:A5:51:7F:C4,33.157,-96.619,no
D3:58:A5:51:7F:C4,33.085,-96.657,no
71:F5:A5:51:7F:C4,33.163,-96.726,no
DF:05:A6:51:7F:C4,32.954,-96.334,no
91:01:A6:51:7F:C4,33.133,-96.889,no
D1:F8:A5:51:7F:C4,32.617,-96.866,no
7F:47:A6:51:7F:C4,33.035,-97.089,no
1D:4A:A5:51:7F:C4,32.667,-96.91,no
A3:FC:A5:51:7F:C4,32.424,-96.953,no
1B:88:A6:51:7F:C4,32.478,-97.506,no
0F:3E:A6:51:7F:C4,32.977,-96.815,no
21:F1:A5:51:7F:C4,32.598,-97.323,no
41:47:A6:51:7F:C4,32.652,-97.049,no
EF:49:A6:51:7F:C4,32.68,-97.381,no
43:44:A6:51:7F:C4,33.081,-96.706,no
F9:12:A6:51:7F:C4,32.946,-96.394,no
95:54:A5:51:7F:C4,33.015,-96.753,no
7B:58:A5:51:7F:C4,32.832,-97.076,no
1B:11:A6:51:7F:C4,32.979,-97.123,no
A9:3C:A6:51:7F:C4,32.601,-97.126,no
7F:55:A5:51:7F:C4,32.755,-96.439,no
A5:59:A5:51:7F:C4,32.886,-97.23,no
B1:0A:A6:51:7F:C4,33.072,-97.226,no
EB:71:A5:51:7F:C4,33.793,-96.758,yes
C5:6B:A5:51:7F:C4,32.956,-96.747,no
81:58:A5:51:7F:C4,33.169,-96.817,no
DB:6B:A6:51:7F:C4,33.026,-96.6,no
C1:4F:A5:51:7F:C4,33.022,-96.141,no
D9:05:A6:51:7F:C4,33.127,-96.608,no
5D:45:A6:51:7F:C4,32.698,-97.106,no
79:48:A6:51:7F:C4,32.97,-97.255,no
33:4B:A6:51:7F:C4,32.934,-96.335,no
19:4B:A6:51:7F:C4,33.081,-96.727,no
6B:3E:A6:51:7F:C4,33.353,-96.556,no
F5:87:A6:51:7F:C4,32.656,-97.077,no
C7:05:A6:51:7F:C4,32.885,-96.475,no
71:0F:A6:51:7F:C4,32.893,-96.865,no
7B:48:A6:51:7F:C4,33.043,-96.74,no
8F:40:A6:51:7F:C4,33.158,-96.707,no
81:46:A6:51:7F:C4,32.866,-96.843,no
2B:11:A6:51:7F:C4,32.671,-97.049,no
D1:0C:A6:51:7F:C4,32.606,-97.13,no
0B:46:A6:51:7F:C4,33.066,-96.727,no
83:51:A5:51:7F:C4,32.85,-96.623,no
B7:11:A6:51:7F:C4,32.747,-96.568,yes
93:49:A6:51:7F:C4,32.832,-97.138,no
99:3E:A6:51:7F:C4,32.948,-96.855,no
BD:82:A6:51:7F:C4,32.829,-97.001,no
23:86:A6:51:7F:C4,32.853,-97.149,no
DF:6C:A5:51:7F:C4,33.115,-96.574,no
BD:47:A6:51:7F:C4,32.724,-96.417,no
15:3D:A6:51:7F:C4,33.206,-96.658,no
4D:47:A6:51:7F:C4,32.858,-97.325,no
7D:50:A5:51:7F:C4,32.853,-97.162,no
D5:3E:A6:51:7F:C4,32.97,-97.174,no
B9:44:A6:51:7F:C4,32.97,-97.174,no
A3:05:A6:51:7F:C4,32.913,-97.109,no
E1:87:A6:51:7F:C4,32.779,-96.555,no
0D:41:A6:51:7F:C4,32.81,-96.828,no
E1:F7:A5:51:7F:C4,33.078,-96.745,no
FB:47:A6:51:7F:C4,33.114,-96.67,no
1D:11:A6:51:7F:C4,32.866,-97.334,no
F7:3C:A6:51:7F:C4,32.639,-97.402,no
33:F5:A5:51:7F:C4,32.771,-97.786,no
0B:0F:A6:51:7F:C4,32.995,-96.92,no
E1:6C:A6:51:7F:C4,32.944,-96.6,no
F1:86:A5:51:7F:C4,33.151,-97.39,no
E7:7C:A5:51:7F:C4,32.752,-97.79,no
6F:8A:A5:51:7F:C4,32.64,-96.949,no
6D:16:A6:51:7F:C4,32.339,-96.961,no
BB:0D:A6:51:7F:C4,32.723,-96.479,no
29:7B:A5:51:7F:C4,33.127,-96.102,no
97:6C:A6:51:7F:C4,33.04,-96.898,no
ED:6B:A6:51:7F:C4,33.07,-96.76,no
59:FD:A5:51:7F:C4,32.855,-97.372,no
9D:85:A6:51:7F:C4,33.055,-96.819,no
A5:6A:A6:51:7F:C4,32.825,-97.196,no
C1:10:A6:51:7F:C4,32.888,-96.604,no
77:87:A5:51:7F:C4,32.713,-96.591,no
3F:4C:A6:51:7F:C4,33.117,-96.631,no
17:3F:A6:51:7F:C4,33.135,-96.974,no
85:F8:A5:51:7F:C4,32.825,-97.141,no
61:7E:A5:51:7F:C4,32.65,-97.921,no
29:0D:A6:51:7F:C4,32.663,-97.156,no
B3:11:A6:51:7F:C4,32.819,-96.803,no
A3:F4:A5:51:7F:C4,33.017,-97.304,no
1B:8E:A5:51:7F:C4,32.85,-96.783,no
39:85:A6:51:7F:C4,33.174,-96.657,no
C5:0E:A6:51:7F:C4,33.095,-96.86,no
59:83:A5:51:7F:C4,32.909,-97.281,no
71:3D:A6:51:7F:C4,33.186,-96.665,no
79:8A:A5:51:7F:C4,32.853,-96.58,no
1B:79:A5:51:7F:C4,32.917,-96.827,no
F9:84:A5:51:7F:C4,33.059,-96.631,no
A1:83:A6:51:7F:C4,32.914,-97.19,no
63:84:A5:51:7F:C4,33.033,-97.102,no
03:49:A6:51:7F:C4,32.587,-97.347,no
45:7E:A5:51:7F:C4,32.762,-96.733,no
E7:4C:A6:51:7F:C4,33.083,-97.122,no
D1:FC:A5:51:7F:C4,32.82,-97.172,no
E9:08:A6:51:7F:C4,32.866,-97.08,no
83:3F:A6:51:7F:C4,32.758,-97.674,no
85:43:A5:51:7F:C4,33.002,-96.528,no
8D:48:A6:51:7F:C4,32.76,-96.749,no
23:5C:A5:51:7F:C4,32.86,-97.303,no
B7:44:A6:51:7F:C4,32.662,-97.172,no
3D:47:A6:51:7F:C4,32.86,-97.157,no
F7:88:A6:51:7F:C4,32.907,-96.835,no
FD:00:A6:51:7F:C4,32.989,-96.549,no
11:FE:A5:51:7F:C4,32.869,-97.155,no
FD:2F:A6:51:7F:C4,33.192,-96.784,no
31:55:A5:51:7F:C4,33.004,-96.881,no
4B:91:A5:51:7F:C4,32.958,-96.751,no
49:86:A5:51:7F:C4,32.522,-96.8,no
AF:8E:A5:51:7F:C4,32.741,-97.119,no
D1:88:A5:51:7F:C4,32.773,-96.593,no
65:FC:A5:51:7F:C4,32.866,-97.432,no
2F:81:A5:51:7F:C4,33.862,-98.519,no
31:91:A5:51:7F:C4,33.115,-97.413,no
27:43:A6:51:7F:C4,32.992,-96.589,no
E7:5B:A5:51:7F:C4,32.393,-98.808,no
85:8B:A5:51:7F:C4,33.015,-97.269,no
91:11:A6:51:7F:C4,32.696,-96.855,no
FF:7B:A5:51:7F:C4,33.011,-96.514,no
B9:81:A5:51:7F:C4,33.152,-96.619,no
7F:88:A5:51:7F:C4,32.906,-97.134,no
AD:3D:A6:51:7F:C4,32.755,-97.144,no
EB:79:A5:51:7F:C4,32.972,-96.295,no
AB:52:A5:51:7F:C4,32.626,-97.347,no
73:7C:A5:51:7F:C4,32.782,-96.478,no
7F:85:A5:51:7F:C4,32.946,-96.406,no
85:40:A6:51:7F:C4,33.147,-97.252,no
53:91:A5:51:7F:C4,32.952,-96.786,no
91:07:A6:51:7F:C4,32.991,-96.497,no
35:90:A5:51:7F:C4,33.848,-98.495,no
85:4C:A6:51:7F:C4,33.389,-96.57,no
6F:6B:A6:51:7F:C4,32.753,-97.193,no
83:05:A6:51:7F:C4,33.04,-96.592,no
9F:84:A6:51:7F:C4,32.709,-97.035,no
7F:4E:A5:51:7F:C4,32.016,-97.112,no
A1:80:A5:51:7F:C4,33.115,-97.236,no
2B:88:A6:51:7F:C4,32.841,-97.08,no
BD:49:A6:51:7F:C4,32.377,-97.299,no
8D:83:A6:51:7F:C4,32.934,-97.131,no
CD:F4:A5:51:7F:C4,32.853,-97.383,no
9F:80:A5:51:7F:C4,32.767,-97.075,no
93:70:A5:51:7F:C4,32.426,-97.782,no
1B:85:A6:51:7F:C4,33.002,-96.879,no
41:0F:A6:51:7F:C4,33.036,-96.735,no
93:13:A6:51:7F:C4,32.907,-96.84,no
8F:A1:A6:51:7F:C4,32.817,-96.778,no
99:15:A6:51:7F:C4,32.859,-96.736,no
C7:88:A6:51:7F:C4,32.981,-96.825,no
3B:0A:A6:51:7F:C4,32.946,-97.173,no
73:49:A5:51:7F:C4,32.475,-96.947,no
2D:FC:A5:51:7F:C4,32.809,-96.692,no
03:0D:A6:51:7F:C4,32.907,-97.295,no
91:4E:A5:51:7F:C4,32.662,-97.185,no
E1:42:A6:51:7F:C4,32.788,-96.65,no
CF:7C:A5:51:7F:C4,32.63,-96.952,no
2F:F9:A5:51:7F:C4,32.925,-97.288,no
DD:0F:A6:51:7F:C4,32.655,-96.767,no
0F:61:A6:51:7F:C4,32.61,-96.77,no
2F:3D:A6:51:7F:C4,32.904,-97.263,no
A1:0C:A6:51:7F:C4,32.667,-97.701,no
09:87:A6:51:7F:C4,32.858,-96.844,no
21:F3:A5:51:7F:C4,32.849,-97.152,no
B7:F6:A5:51:7F:C4,32.834,-97.146,no
89:8F:A5:51:7F:C4,33.002,-96.782,no
71:6F:A5:51:7F:C4,32.818,-96.473,no
25:42:A5:51:7F:C4,32.871,-97.231,no
DD:D7:A6:51:7F:C4,32.707,-97.383,no
ED:64:A4:51:7F:C4,32.873,-96.723,no
03:40:A5:51:7F:C4,32.578,-97.162,no
A1:8B:A6:51:7F:C4,32.89,-97.225,no
07:D8:A6:51:7F:C4,32.865,-96.795,no
03:E3:A6:51:7F:C4,32.592,-97.097,no
3B:84:A5:51:7F:C4,32.833,-96.759,no
15:BE:A6:51:7F:C4,32.803,-97.191,no
79:82:A6:51:7F:C4,32.935,-96.53,no
97:7C:A6:51:7F:C4,32.778,-97.313,no
61:B4:A6:51:7F:C4,32.894,-97.171,no
91:8B:A6:51:7F:C4,32.982,-96.792,no
CD:70:A4:51:7F:C4,32.904,-97.295,no
99:7B:A6:51:7F:C4,32.951,-97.28,no
97:8E:A6:51:7F:C4,32.188,-97.731,no
C1:48:A6:51:7F:C4,33.876,-98.488,no
9B:7F:A6:51:7F:C4,32.934,-97.373,no
B5:8B:A6:51:7F:C4,33.193,-97.158,no
D1:77:A5:51:7F:C4,32.605,-96.445,no
FB:8A:A5:51:7F:C4,32.634,-97.401,no
85:81:A6:51:7F:C4,33.087,-97.123,no
41:8D:A6:51:7F:C4,33.052,-96.74,no
F1:8D:A6:51:7F:C4,32.213,-98.234,no
FD:86:A6:51:7F:C4,32.58,-97.379,no
4B:11:A6:51:7F:C4,32.431,-97.715,no
B9:54:A5:51:7F:C4,32.836,-96.86,no
E3:7B:A6:51:7F:C4,32.856,-97.097,no
D5:8F:A6:51:7F:C4,32.982,-97.135,no
29:6B:A4:51:7F:C4,32.859,-96.792,no
89:0E:A4:51:7F:C4,32.976,-97.178,no
A7:8B:A6:51:7F:C4,32.603,-97.124,no
D1:BD:A6:51:7F:C4,32.667,-97.375,no
07:77:A5:51:7F:C4,33.224,-96.675,no
39:4F:A5:51:7F:C4,32.68,-96.449,no
C5:40:A6:51:7F:C4,32.815,-97.462,no
BB:3A:A6:51:7F:C4,32.883,-96.867,no
F1:7B:A6:51:7F:C4,32.785,-96.906,no
41:41:A6:51:7F:C4,33.008,-96.923,no
DD:4D:A5:51:7F:C4,32.948,-96.844,no
B9:8F:A6:51:7F:C4,32.978,-97.384,no
61:D8:A6:51:7F:C4,32.689,-97.383,no
F1:43:A6:51:7F:C4,32.771,-97.211,no
83:8B:A6:51:7F:C4,32.957,-96.769,no
99:81:A6:51:7F:C4,32.872,-97.229,no
0D:50:A5:51:7F:C4,32.799,-96.593,no
51:0E:A6:51:7F:C4,32.898,-96.74,no
75:8B:A6:51:7F:C4,32.872,-96.851,no
F5:51:A5:51:7F:C4,32.37,-97.237,no
01:90:A6:51:7F:C4,33.147,-96.759,no
1B:9E:A6:51:7F:C4,32.824,-97.157,no
8D:5C:A5:51:7F:C4,33.184,-96.906,no
87:BB:A6:51:7F:C4,32.891,-97.267,no
C3:57:A5:51:7F:C4,33.021,-97.02,no
9F:0D:A6:51:7F:C4,32.944,-97.196,no
AF:80:A6:51:7F:C4,33.19,-96.798,no
CB:6B:A5:51:7F:C4,32.878,-97.205,no
1D:D8:A6:51:7F:C4,32.88,-97.242,no
31:9E:A6:51:7F:C4,32.394,-97.337,no
FF:DB:A6:51:7F:C4,32.584,-95.396,no
E3:45:A5:51:7F:C4,33.276,-96.756,no
F9:18:A6:51:7F:C4,33.047,-96.764,no
AB:8F:A6:51:7F:C4,32.813,-98.088,no
23:48:A5:51:7F:C4,33.02,-96.818,no
C5:8A:A6:51:7F:C4,33.188,-96.519,no
2B:01:A6:51:7F:C4,33.092,-96.765,no
35:FA:A5:51:7F:C4,33.088,-97.066,no
C1:7D:A6:51:7F:C4,32.78,-97.299,no
E9:44:A5:51:7F:C4,33.192,-96.709,no
BD:BD:A6:51:7F:C4,33.009,-96.891,no
BF:02:A6:51:7F:C4,33.776,-97.221,no
09:8B:A6:51:7F:C4,32.81,-96.724,no
21:8E:A6:51:7F:C4,32.983,-96.798,no
A7:5C:A5:51:7F:C4,33.067,-97.088,no
1F:58:A5:51:7F:C4,32.975,-96.968,no
C7:3A:A6:51:7F:C4,32.993,-96.917,no
F9:14:A6:51:7F:C4,33.164,-96.714,no
53:6A:A6:51:7F:C4,32.892,-96.524,no
C1:BD:A6:51:7F:C4,32.892,-97.226,no
35:7C:A6:51:7F:C4,32.975,-97.398,no
C9:B6:A6:51:7F:C4,32.414,-96.987,no
5F:F7:A5:51:7F:C4,32.619,-97.371,no
85:08:A6:51:7F:C4,32.828,-96.953,no
13:42:A5:51:7F:C4,32.892,-97.537,no
37:8B:A6:51:7F:C4,33.04,-96.712,no
A5:B4:A6:51:7F:C4,32.87,-97.3,no
05:82:A6:51:7F:C4,32.643,-97.359,no
AB:44:A5:51:7F:C4,33.277,-96.618,no
1B:44:A6:51:7F:C4,33.147,-96.743,no
E1:4D:A6:51:7F:C4,32.933,-96.765,no
3F:3B:A6:51:7F:C4,32.669,-96.995,no
29:0A:A6:51:7F:C4,33.039,-96.193,no
99:4C:A6:51:7F:C4,32.818,-97.266,no
8D:DC:A6:51:7F:C4,33.089,-96.664,no
C5:55:A5:51:7F:C4,32.918,-96.582,no
27:67:A6:51:7F:C4,32.729,-97.68,no
AB:02:A6:51:7F:C4,32.967,-97.198,no
77:F4:A5:51:7F:C4,32.556,-97.354,no
03:90:A6:51:7F:C4,33.014,-97.043,no
4B:05:A6:51:7F:C4,32.753,-98.89,no
8B:7D:A6:51:7F:C4,33.128,-96.676,no
39:8E:A6:51:7F:C4,32.822,-96.612,no
FB:08:A6:51:7F:C4,33.178,-97.123,no
61:90:A6:51:7F:C4,32.863,-96.429,no
A7:4E:A5:51:7F:C4,32.91,-97.185,no
6D:8E:A6:51:7F:C4,32.96,-97.094,no
53:8F:A6:51:7F:C4,33.135,-97.239,no
E3:57:A5:51:7F:C4,32.402,-96.828,no
1D:4E:A6:51:7F:C4,32.556,-97.355,no
61:9D:A6:51:7F:C4,33.182,-96.487,no
1F:B6:A6:51:7F:C4,32.639,-97.403,no
0B:9D:A6:51:7F:C4,32.589,-97.489,no
61:DA:A6:51:7F:C4,32.927,-96.708,no
6D:7E:A6:51:7F:C4,32.654,-97.07,no
2B:86:A6:51:7F:C4,32.852,-97.249,no
2B:57:A5:51:7F:C4,33.002,-97.072,no
CB:A4:A6:51:7F:C4,33.96,-98.688,no
7B:8F:A6:51:7F:C4,32.786,-96.962,no
67:9A:A6:51:7F:C4,33.158,-97.13,no
39:64:A6:51:7F:C4,32.883,-97.233,no
AB:A4:A6:51:7F:C4,32.695,-97.435,no
DB:8A:A6:51:7F:C4,32.826,-96.962,no
A3:A0:A6:51:7F:C4,32.911,-97.305,no
F3:4D:A6:51:7F:C4,33.02,-97.138,no
5F:0F:A6:51:7F:C4,33.448,-96.703,no
55:8A:A6:51:7F:C4,32.964,-97.244,no
37:89:A6:51:7F:C4,33.154,-97.082,no
C1:A4:A6:51:7F:C4,32.773,-97.134,no
41:6C:A6:51:7F:C4,32.683,-97.68,no
4B:B6:A6:51:7F:C4,33.828,-98.546,no
E7:0D:A6:51:7F:C4,32.827,-97.074,no
19:F5:A5:51:7F:C4,33.139,-97.253,no
39:A5:A6:51:7F:C4,32.896,-97.095,no
17:2C:A6:51:7F:C4,32.794,-97.722,no
29:7F:A6:51:7F:C4,33.01,-97.196,no
2F:F4:A5:51:7F:C4,32.447,-96.995,no
59:3B:A6:51:7F:C4,32.574,-96.946,no
0B:58:A5:51:7F:C4,32.682,-97.212,no
C5:7E:A6:51:7F:C4,32.721,-97.823,no
C1:42:A6:51:7F:C4,32.873,-97.243,no
E7:B5:A6:51:7F:C4,32.939,-97.07,no
A9:DD:A6:51:7F:C4,32.908,-96.965,no
21:99:A6:51:7F:C4,32.869,-97.219,no
E3:F7:A5:51:7F:C4,33.065,-97.126,no
AF:79:A5:51:7F:C4,32.991,-96.544,no
07:81:A6:51:7F:C4,32.951,-97.354,no
79:7F:A6:51:7F:C4,33.138,-96.931,no
D5:6C:A5:51:7F:C4,33.017,-96.773,no
09:D8:A6:51:7F:C4,33.001,-96.925,no
B5:B9:A6:51:7F:C4,32.695,-97.388,no
F7:87:A6:51:7F:C4,32.617,-96.957,no
F1:81:A6:51:7F:C4,33.067,-96.724,no
85:9C:A6:51:7F:C4,33.185,-97.046,no
E9:68:A6:51:7F:C4,33.431,-96.623,no
9F:B8:A6:51:7F:C4,32.597,-96.923,no
C5:8C:A5:51:7F:C4,33.035,-96.837,no
CB:6F:A5:51:7F:C4,32.969,-96.698,no
A9:D6:A6:51:7F:C4,32.863,-96.953,no
BF:8E:A6:51:7F:C4,32.523,-97.315,no
B9:5E:A6:51:7F:C4,32.13,-97.81,no
39:87:A6:51:7F:C4,32.892,-96.632,no
73:D6:A6:51:7F:C4,33.751,-96.57,no
D7:6C:A6:51:7F:C4,33.168,-96.746,no
5D:8A:A6:51:7F:C4,32.827,-96.77,no
6F:7F:A6:51:7F:C4,33.152,-96.684,no
CD:5D:A6:51:7F:C4,32.521,-97.357,no
69:8D:A6:51:7F:C4,32.487,-97.796,no
05:F5:A5:51:7F:C4,32.886,-96.853,no
D3:82:A5:51:7F:C4,32.911,-96.506,no
C9:BD:A6:51:7F:C4,33.055,-96.739,no
8F:F7:A5:51:7F:C4,32.955,-96.391,no
A7:72:A5:51:7F:C4,32.949,-96.814,no
39:BC:A6:51:7F:C4,33.079,-96.751,no
A3:5C:A6:51:7F:C4,33.146,-97.25,no
B5:55:A5:51:7F:C4,33.034,-96.824,no
A5:83:A6:51:7F:C4,32.862,-96.715,no
43:67:A6:51:7F:C4,32.788,-97.07,no
01:A1:A6:51:7F:C4,32.714,-97.157,no
8F:A0:A6:51:7F:C4,33.187,-97.011,no
CB:7F:A5:51:7F:C4,32.88,-97.285,no
0B:80:A6:51:7F:C4,32.891,-97.226,no
3D:00:A6:51:7F:C4,32.875,-97.085,no
BD:A1:A6:51:7F:C4,33.908,-98.617,no
71:7E:A6:51:7F:C4,32.853,-97.336,no
53:84:A6:51:7F:C4,32.587,-96.841,no
C3:7C:A5:51:7F:C4,33.225,-96.676,no
BD:06:A6:51:7F:C4,32.618,-97.418,no
17:B9:A6:51:7F:C4,32.846,-96.998,no
39:48:A6:51:7F:C4,32.88,-97.289,no
43:06:A6:51:7F:C4,32.905,-97.136,no
43:2A:A6:51:7F:C4,32.341,-96.664,no
61:43:A6:51:7F:C4,32.968,-97.15,no
63:BD:A6:51:7F:C4,33.109,-96.631,no
F3:42:A6:51:7F:C4,32.75,-96.846,no
A7:09:A6:51:7F:C4,32.642,-97.194,no
53:69:A6:51:7F:C4,32.723,-97.336,no
EF:9B:A6:51:7F:C4,33.002,-96.821,no
CF:27:A6:51:7F:C4,33.034,-96.377,yes
17:8F:A6:51:7F:C4,32.642,-97.057,no
7B:06:A6:51:7F:C4,32.865,-97.08,no
57:9C:A6:51:7F:C4,32.352,-97.409,no
A5:08:A6:51:7F:C4,33.232,-96.349,no
61:62:A6:51:7F:C4,32.881,-96.725,no
AF:81:A6:51:7F:C4,32.81,-96.787,no
93:0F:A6:51:7F:C4,32.583,-97.095,no
75:5D:A6:51:7F:C4,32.751,-96.851,no
AB:08:A6:51:7F:C4,32.906,-97.128,no
AF:40:A6:51:7F:C4,32.837,-96.414,no
CF:9E:A6:51:7F:C4,32.893,-96.315,no
17:8C:A6:51:7F:C4,32.732,-97.133,no
